annual_income,academic_percentage,ip_count,submission_hour,is_weekend,flag_count,duplicate_flag_count,high_severity_flag_count,medium_severity_flag_count,document_count,missing_document_count,verified_document_ratio,avg_tamper_score,max_tamper_score,document_issue_count,applicant_age,has_device_fingerprint,scholarship_title,scholarship_location,scholarship_degrees,scholarship_competitiveness,target_grade,income_cap,label
94552.7,60.12,0,9,0,1,0,0,1,4,0,0.8078,0.0529,0.0529,0,22,1,The Boehringer Ingelheim Fonds awards PhD fellowships,Pakistan,Phd,0.429,71.15,538460.0,genuine
682001.3,71.56,4,4,0,8,2,1,1,2,2,0.0945,0.3835,0.5024,3,32,0,IPRA Foundation Peace Research Grants Program,Europe,Phd,0.429,71.15,538460.0,fake
610891.11,64.46,2,18,1,7,1,2,3,3,1,0.5883,0.1203,0.1269,1,24,1,International Contest for Students Support 2022-2023,Canada,"Master, Bachelor, Course",0.3205,68.33,566670.0,suspicious
364075.26,63.77,1,13,0,2,0,0,1,4,0,0.7276,0.0862,0.0862,1,17,0,,,,0.1925,65.0,599950.0,genuine
355786.23,42.83,1,14,0,4,0,1,0,4,0,0.4653,0.0889,0.2284,3,27,0,Horizon 2020,Pakistan,Phd,0.429,71.15,538460.0,suspicious
598962.44,75.54,1,14,0,0,0,0,0,4,0,0.8395,0.0262,0.0728,0,19,0,PGT Excellence International Scholarship at the University of Glasgow in the UK,United Kingdom,Master,0.3227,68.39,566085.0,genuine
65067.63,64.15,1,14,0,3,0,0,1,4,0,0.9681,0.0797,0.1345,2,17,1,YFU (Youth for Undestanding) - Youth Exchange,United Kingdom,Not Funded,0.165,64.29,607100.0,genuine
257764.22,62.2,1,9,1,1,0,0,1,2,2,0.855,0.1192,0.1413,0,21,1,Postgraduate International Development Scholarships for South Korea Students,United Kingdom,Master,0.3235,68.41,565890.0,genuine
559683.39,96.23,4,22,1,10,2,2,1,2,2,0.3216,0.0512,0.3012,4,15,1,The Annual IELTS from 6 to 9 Scholarship,Europe,"Master, Bachelor, Phd",0.4298,71.17,538265.0,fake
549017.79,79.03,3,11,0,2,0,0,0,4,0,0.6038,0.1756,0.2634,1,23,0,Engineering: Fully Funded EPSRC PhD Scholarship at Swansea University: solid-state batteries,United Kingdom,Phd,0.429,71.15,538460.0,genuine
623114.6,45.76,6,3,0,12,2,2,3,0,4,0.2996,0.3128,0.5514,3,31,1,University of Manchester International Mathematics Scholarships in UK,United Kingdom,Bachelor,0.2318,66.03,589745.0,fake
619595.2,53.42,3,5,0,12,2,3,3,4,0,0.5088,0.1934,0.4837,3,22,0,Scholarship for families want to learn Quran online,United States of America,Course,0.1138,62.96,620425.0,fake
901954.65,48.74,1,22,1,9,3,2,2,1,3,0.3699,0.1002,0.1658,2,25,0,Erasmus Exchange Programme,Canada,Fully Funded,0.165,64.29,607100.0,suspicious
276395.44,81.39,3,17,0,1,0,0,0,4,0,1.0,0.0804,0.1795,0,19,1,LAPTOP Scholarships - study Supply Chains,United Kingdom,"Master, Bachelor, Phd, Course",0.4313,71.21,537875.0,genuine
798305.13,39.84,3,10,0,11,2,2,2,0,4,0.183,0.1392,0.3754,4,31,1,,,,0.1925,65.0,599950.0,fake
724846.17,80.64,2,14,1,5,2,0,1,4,0,0.5038,0.0768,0.197,2,25,1,KDS International Scholarship Competition 2021-22,Canada,"Master, Bachelor, Course",0.3201,68.32,566767.5,suspicious
277986.35,77.9,1,21,0,0,0,0,0,4,0,0.8059,0.0581,0.1322,0,22,1,The Leakey Foundation’s Research Grants to doctoral students,United States of America,Phd,0.429,71.15,538460.0,genuine
289139.98,68.25,0,23,1,9,3,0,3,1,3,0.4496,0.1887,0.2704,3,18,1,International Scholarship Student Competition 2022,Pakistan,"Master, Bachelor, Course",0.3205,68.33,566670.0,fake
104202.78,84.75,1,7,0,0,0,0,0,2,2,1.0,0.0896,0.1352,0,26,1,Engineering: Fully Funded MSc by Research at Swansea: Functional Construction Materials,United Kingdom,Master,0.319,68.29,567060.0,fake
515702.31,60.01,0,14,0,1,0,0,0,4,0,0.9085,0.0,0.0218,1,18,0,KDS Competition Scholarship 2021,United States of America,"Master, Bachelor",0.3201,68.32,566767.5,genuine
453534.96,70.46,0,16,0,0,0,0,0,4,0,0.8807,0.0555,0.0794,0,19,0,Erasmus Mundus European Master in Global Studies,United Kingdom,Master,0.319,68.29,567060.0,genuine
427932.86,69.05,1,14,0,2,0,0,2,4,0,0.8535,0.1003,0.1969,0,21,0,Scholarships for Africa,United States of America,"Master, Bachelor, Phd, Course",0.4313,71.21,537875.0,genuine
268518.64,50.14,0,12,1,2,0,0,1,4,0,0.8998,0.1473,0.2164,1,25,1,Becas Grisart 2022,United Kingdom,Course,0.11,62.86,621400.0,genuine
683384.51,80.16,2,17,1,13,4,3,3,2,2,0.0734,0.4327,0.5053,3,26,0,IPRA Foundation Peace Research Grants Program,United States of America,Phd,0.429,71.15,538460.0,fake
530558.67,40.94,2,16,0,7,2,2,1,4,0,0.6856,0.1596,0.216,2,22,0,Scholarships at Church Divinity School  of the Pacific,United States of America,"Bachelor, Master",0.319,68.29,567060.0,fake
334307.29,77.74,0,8,0,0,0,0,0,4,0,0.7836,0.0,0.0652,0,18,0,EU Transition Bursary at University of Derby,United Kingdom,"Bachelor, Master",0.3224,68.38,566182.5,genuine
427116.34,61.69,0,14,1,2,0,1,0,4,0,0.8776,0.0723,0.1216,1,20,1,Great Scholarships for International Students at University of Derby,United Kingdom,Master,0.3272,68.51,564915.0,genuine
110942.59,59.48,1,22,0,1,0,0,0,4,0,0.5949,0.0896,0.1522,1,17,0,Global No-Essay Contest Scholarships for International Students 2022-2023,Canada,"Master, Bachelor, Course",0.3205,68.33,566670.0,genuine
180104.48,90.1,1,15,0,2,0,0,0,4,0,0.9195,0.0865,0.2067,2,18,1,Erasmus Exchange Programme,United States of America,Fully Funded,0.165,64.29,607100.0,genuine
408642.63,46.76,2,11,1,6,1,2,1,4,0,0.6657,0.0562,0.0947,2,27,1,ArtUniverse,Europe,"Master, Course",0.319,68.29,567060.0,suspicious
343769.09,71.41,0,18,1,0,0,0,0,4,0,0.8832,0.0753,0.1098,0,21,0,John and Lena Graham Commonwealth Bursary at Dalhousie University,Canada,"Phd, Master",0.4305,71.19,538070.0,genuine
228246.57,39.86,3,4,0,5,1,0,2,4,0,0.4695,0.1723,0.2635,1,26,1,Edinburgh Global Masters Scholarships,United Kingdom,,0.1925,65.0,599950.0,suspicious
244501.44,85.1,2,4,1,8,2,2,1,3,1,0.5632,0.1501,0.2492,3,19,0,Scholarship for STEM/MINT Professionals at IU International University of Applied Sciences - Online,Europe,"Master, Bachelor",0.319,68.29,567057.46,fake
267762.22,69.41,0,20,1,5,1,0,2,2,2,0.725,0.148,0.2037,2,22,1,Latin American Taught Scholarships in UK,United Kingdom,Master,0.3227,68.39,566085.0,suspicious
810387.49,64.33,4,9,1,10,3,2,2,3,1,0.2009,0.1946,0.4329,2,19,1,International Contest for Students Support 2022-2023,Europe,"Master, Bachelor, Course",0.3205,68.33,566670.0,fake
485763.41,62.11,0,17,1,1,0,0,1,4,0,0.8683,0.0157,0.0942,0,19,1,Hamilton College Scholarships for International Students,United States of America,Master,0.319,68.29,567060.0,genuine
738275.34,40.58,4,17,0,7,3,0,2,0,4,0.0,0.4325,0.5962,1,19,0,FindDataLab Research Grant Programme in USA and EU,United States of America,"Bachelor, Master, Phd, Course",0.4298,71.17,538265.0,fake
548800.11,55.49,0,19,1,2,0,0,0,2,2,0.6112,0.1426,0.1426,2,20,0,Marine Stewardship Council scholarship research program ,United States of America,"Bachelor, Master, Phd, Course",0.432,71.23,537680.0,suspicious
722271.7,51.88,2,21,0,4,1,0,2,4,0,0.3383,0.1814,0.3489,1,18,1,Human Resource (HR) - Free Course From Windsor University's MBA,Europe,"Master, Course",0.3265,68.49,565110.0,suspicious
792103.89,63.5,5,13,1,12,3,2,2,3,1,0.6768,0.2289,0.3204,3,30,1,Global No-Essay Contest Scholarships for International Students 2022-2023,Europe,"Master, Bachelor, Course",0.3205,68.33,566670.0,fake
825117.02,87.11,5,14,1,3,0,0,0,4,0,0.6725,0.0929,0.1691,1,24,1,,,,0.1925,65.0,599950.0,suspicious
540448.78,53.14,7,8,1,11,4,1,2,4,0,0.4442,0.3201,0.4536,1,16,1,Desmond Tutu’s Masters Scholarships for Africans,United Kingdom,,0.1925,65.0,599950.0,fake
260806.52,74.26,2,17,0,0,0,0,0,3,1,0.8796,0.0837,0.1329,0,24,0,Sanctuary Scholarship,United Kingdom,"Master, Bachelor, Phd",0.4365,71.35,536510.0,genuine
793791.77,50.37,3,0,0,10,3,0,3,4,0,0.5672,0.1417,0.2345,3,16,1,South Asia Scholarships at University of Dundee,United Kingdom,Bachelor,0.2497,66.49,585065.0,fake
576105.1,53.84,1,18,0,5,1,1,1,4,0,0.6639,0.332,0.4671,2,20,0,,,,0.1925,65.0,599950.0,suspicious
401758.23,72.54,0,15,0,0,0,0,0,4,0,0.789,0.1538,0.2219,0,18,0,International Merit-Based Scholarships at Valparaiso University,United States of America,Bachelor,0.231,66.01,589940.0,genuine
549829.38,100.0,4,10,1,9,1,3,0,3,1,0.4277,0.3476,0.6495,4,22,0,Advanced Chemical Engineering Professor’s International Scholarship in UK,United Kingdom,Master,0.3273,68.51,564900.38,fake
147320.57,74.18,0,10,0,1,0,0,1,4,0,0.8536,0.0857,0.1047,0,24,1,University of Liverpool Management School European Union Excellence Scholarships,United Kingdom,Master,0.3227,68.39,566085.0,genuine
616180.81,54.17,1,17,1,3,1,0,2,4,0,0.3273,0.2775,0.4982,0,24,1,Be an exchange student for 1-2 semesters,Canada,Not Funded,0.165,64.29,607100.0,fake
376998.46,97.17,0,14,0,0,0,0,0,4,0,0.8049,0.0315,0.0672,0,23,1,John Barras DDS Autism Scholarships,United States of America,"Phd, Master, Bachelor, Course",0.4298,71.17,538265.0,genuine
313740.79,64.62,0,9,0,2,1,0,1,4,0,0.9506,0.0084,0.0299,0,24,1,,,,0.1925,65.0,599950.0,genuine
709021.21,56.94,3,13,0,7,1,0,2,4,0,0.5795,0.1796,0.1796,3,16,0,,,,0.1925,65.0,599950.0,suspicious
334292.77,84.75,0,21,0,0,0,0,0,4,0,0.8596,0.0665,0.1645,0,18,1,New York Film Academy (NYFA) Scholarships,United States of America,"Bachelor, Master",0.319,68.29,567060.0,genuine
424112.5,85.01,0,21,0,1,0,0,1,4,0,0.9305,0.0543,0.1222,0,19,1,Scholarships and Financial Aid for International Students - University of Oregon,United States of America,"Bachelor, Master",0.319,68.29,567060.0,genuine
472136.47,79.8,2,15,1,0,0,0,0,4,0,0.6594,0.0,0.0845,0,22,1,John Dillon Fellowship - Australian Centre for International Agricultural Research (ACIAR),United States of America,Phd,0.429,71.15,538460.0,genuine
213816.34,79.32,2,19,0,0,0,0,0,4,0,0.87,0.0462,0.1291,0,19,1,Kingston University - International Scholarships,United States of America,"Bachelor, Master, Phd",0.429,71.15,538460.0,genuine
485873.56,55.99,1,3,1,1,0,0,0,4,0,0.5164,0.2304,0.272,1,22,1,,,,0.1925,65.0,599950.0,genuine
810733.04,34.74,7,22,0,9,1,2,1,2,2,0.2868,0.1926,0.2732,2,28,1,Exchange Student Programme at SOAS,United Kingdom,Not Funded,0.165,64.29,607100.0,fake
156809.46,70.72,0,8,0,1,1,0,0,4,0,0.7281,0.0449,0.0449,0,19,0,KDS International Scholarship Competition 2021-22,United Kingdom,"Master, Bachelor, Course",0.3201,68.32,566767.5,genuine
390533.7,60.25,1,22,0,6,0,1,2,4,0,0.7883,0.1296,0.3007,3,23,1,Amelia Earhart Fellowship,Europe,Phd,0.429,71.15,538460.0,suspicious
212372.28,61.32,1,15,1,0,0,0,0,3,1,0.7717,0.1138,0.1348,0,22,0,Axol Science Scholarship for Graduate or Undergraduate Degree Programs,Pakistan,"Bachelor, Master, Phd",0.429,71.15,538460.0,genuine
632225.74,62.3,3,9,0,7,1,2,2,4,0,0.8265,0.1609,0.2797,1,18,0,Brock University Emerging Market Entrance International Awards,Canada,Bachelor,0.2329,66.05,589452.5,suspicious
332717.52,69.64,0,10,1,0,0,0,0,4,0,0.7817,0.0,0.1088,0,20,1,Graduate Studies international awards at University of Southern Maine,United States of America,Master,0.3212,68.35,566475.0,genuine
354360.74,69.68,0,14,0,1,0,0,0,4,0,0.9231,0.1289,0.1907,1,22,1,University of Roehampton EU Transition Scholarships in UK,United Kingdom,"Master, Bachelor",0.319,68.29,567060.0,genuine
232767.24,81.24,0,9,0,0,0,0,0,4,0,0.7626,0.0,0.1019,0,18,1,EU Grant Award at the University of Gloucestershire,United Kingdom,"Phd, Master, Bachelor",0.4313,71.21,537875.0,genuine
391759.81,63.72,5,9,0,8,1,1,2,2,2,0.7745,0.2018,0.2414,2,17,0,,,,0.1925,65.0,599950.0,fake
50000.0,70.68,0,9,0,1,0,0,1,3,1,0.9452,0.0567,0.0567,0,18,1,ROTARY GLOBAL GRANTS,Canada,"Master, Phd",0.429,71.15,538460.0,genuine
338236.11,66.29,0,8,0,0,0,0,0,4,0,0.9987,0.0,0.0623,0,19,1,,,,0.1925,65.0,599950.0,genuine
565967.26,70.4,1,10,1,7,1,1,1,3,1,0.4024,0.1749,0.2598,4,19,1,Merit-Based Scholarships for International Students at Hartwick College,United States of America,"Bachelor, Master",0.34,68.84,561600.0,suspicious
844545.04,73.02,3,14,0,7,0,1,3,1,3,0.9103,0.3403,0.4209,2,22,0,International Foundation Year Scholarship at the University of Leeds in the UK,United Kingdom,Bachelor,0.2333,66.06,589355.0,suspicious
179631.93,66.1,0,11,0,1,0,0,0,3,1,0.8412,0.0397,0.1118,1,16,1,,,,0.1925,65.0,599950.0,genuine
492345.66,72.81,4,9,0,3,1,0,1,2,2,0.7967,0.1339,0.2717,0,19,1,BATH University - Sport Scholarship Scheme,United Kingdom,"Bachelor, Master",0.319,68.29,567060.0,suspicious
997342.32,65.4,1,5,0,12,4,3,1,3,1,0.4129,0.1019,0.2076,4,31,0,Global Excellence Scholarships at Queen Mary University of London,United Kingdom,Master,0.3205,68.33,566670.0,fake
233841.43,85.97,0,15,0,0,0,0,0,4,0,0.8593,0.1066,0.1627,0,19,0,ArtUniverse Scholarships,Canada,"Bachelor, Master, Phd",0.429,71.15,538460.0,genuine
621367.86,75.96,1,2,1,1,1,0,0,2,2,0.6119,0.1602,0.1754,0,23,0,International Excellent Student Scholarships at University of Derby,United Kingdom,"Master, Bachelor",0.3227,68.39,566085.0,suspicious
369913.77,61.23,0,20,0,2,0,1,1,4,0,0.8638,0.0489,0.0955,0,22,1,The Keith Murray Senior Scholarship,United Kingdom,Master,0.319,68.29,567060.0,genuine
680694.96,97.54,4,17,1,4,0,0,2,4,0,0.5999,0.0793,0.0793,1,25,0,University of Manitoba - Graduate Fellowship (UMGF),Canada,Master,0.319,68.29,567060.0,suspicious
414188.1,63.93,1,19,0,0,0,0,0,3,1,0.8261,0.0,0.0925,0,20,1,OAS Scholarships for International Students at Marconi International University,United States of America,"Master, Bachelor",0.3231,68.4,565987.5,genuine
519844.36,50.46,1,22,0,7,1,0,3,4,0,0.7147,0.2028,0.3688,3,21,1,Scholarships at Church Divinity School  of the Pacific,United States of America,"Bachelor, Master",0.319,68.29,567060.0,suspicious
288373.06,75.01,0,11,1,1,0,0,0,4,0,0.7778,0.0455,0.0531,1,20,1,Global No-Essay Contest Scholarships for International Students 2022-2023,Europe,"Master, Bachelor, Course",0.3205,68.33,566670.0,genuine
235674.14,73.08,0,19,0,0,0,0,0,4,0,0.7559,0.1075,0.1926,0,21,0,Cranfield University international awards in the UK,United Kingdom,Master,0.319,68.29,567060.0,genuine
842494.33,57.0,0,1,0,7,0,2,1,0,4,0.4701,0.3929,0.5999,4,37,0,,,,0.1925,65.0,599950.0,fake
336920.28,81.7,0,19,1,0,0,0,0,4,0,0.8619,0.1021,0.2113,0,21,1,HEC Montréal MSc Entrance international awards in Canada,Canada,Master,0.3227,68.39,566085.0,genuine
598952.83,41.73,2,6,1,10,3,1,2,2,2,0.2856,0.2764,0.5504,4,18,1,TransAtlantic Masters - Scholarships,United States of America,Master,0.319,68.29,567060.0,fake
626183.68,27.98,1,12,1,10,4,2,3,4,0,0.6543,0.2503,0.5357,1,21,0,,,,0.1925,65.0,599950.0,fake
674516.33,55.0,2,2,0,6,1,1,0,4,0,0.1713,0.3758,0.6813,4,31,1,FindDataLab Research Grant Programme in USA and EU,United States of America,"Bachelor, Master, Phd, Course",0.4298,71.17,538265.0,suspicious
528478.36,64.82,3,16,0,2,1,0,0,4,0,0.939,0.0,0.0464,0,17,1,Latin American Taught Scholarships in UK,United Kingdom,Master,0.3227,68.39,566085.0,genuine
670296.18,77.23,4,18,0,8,1,1,3,4,0,0.4397,0.01,0.1012,2,18,1,Scholarship for families want to learn Quran online,Pakistan,Course,0.1138,62.96,620425.0,fake
378083.83,76.36,0,22,0,0,0,0,0,4,0,0.839,0.0571,0.0846,0,22,1,Master in Business Administration 80% OFF your Tuition fee - Scholarship,Pakistan,Master,0.325,68.45,565500.0,genuine
437377.07,51.88,2,20,0,0,0,0,0,4,0,0.9643,0.0679,0.0937,0,23,0,University of Manitoba - Graduate Fellowship (UMGF),Canada,Master,0.319,68.29,567060.0,genuine
833957.03,84.28,4,22,1,13,3,2,3,3,1,0.4538,0.2157,0.5013,4,29,0,Google Anita Borg Memorial Scholarships for International Students at Arizona State University,Europe,Bachelor,0.2385,66.2,587990.0,fake
346315.83,72.44,2,14,1,7,1,0,2,2,2,0.9396,0.1104,0.1763,4,16,0,Global No-Essay Contest Scholarships for International Students 2022-2023,Europe,"Master, Bachelor, Course",0.3205,68.33,566670.0,fake
50000.0,76.22,0,16,0,2,0,1,0,4,0,0.85,0.0909,0.14,1,16,1,International Scholarships at Durham University,United Kingdom,"Master, Bachelor",0.3227,68.39,566085.0,genuine
378148.85,66.99,0,20,0,2,0,0,1,4,0,0.9838,0.0,0.0762,1,21,1,International Contest for Students Support 2022-2023,Canada,"Master, Bachelor, Course",0.3205,68.33,566670.0,genuine
401223.95,95.71,2,23,0,5,1,1,1,4,0,0.95,0.1035,0.1915,2,21,0,FindDataLab Research Grant Programme in USA and EU,United Kingdom,"Bachelor, Master, Phd, Course",0.4298,71.17,538265.0,fake
599793.08,70.1,0,5,0,9,2,1,3,4,0,0.765,0.0636,0.1466,3,19,1,PhDs (Cotutelle) Scholarships for EU Students at University of Kent,United Kingdom,Phd,0.4328,71.25,537485.0,suspicious
559435.19,70.8,0,19,0,0,0,0,0,4,0,0.776,0.0233,0.0735,0,17,1,,,,0.1925,65.0,599950.0,genuine
240534.57,72.54,4,23,1,10,2,2,2,2,2,0.6406,0.2151,0.3324,3,25,1,South Asia Scholarships at University of Dundee,United Kingdom,Bachelor,0.2497,66.49,585065.0,fake
335119.47,45.0,0,13,1,1,0,0,0,4,0,0.8609,0.1071,0.1458,1,20,1,,,,0.1925,65.0,599950.0,genuine
382117.7,66.64,0,16,0,2,0,0,1,4,0,0.7057,0.0135,0.0286,1,19,1,UEA Turkish Awards in the UK,United Kingdom,Master,0.3227,68.39,566085.0,genuine
640767.45,75.41,4,1,1,8,2,2,2,2,2,0.9297,0.321,0.4176,1,16,1,,,,0.1925,65.0,599950.0,fake
830888.72,46.16,6,20,0,12,3,2,1,2,2,0.1722,0.4001,0.6954,4,28,0,,,,0.1925,65.0,599950.0,fake
552531.99,58.93,1,8,0,2,0,0,0,4,0,0.7895,0.0852,0.1365,2,24,1,,,,0.1925,65.0,599950.0,genuine
400879.82,73.35,3,22,1,1,0,0,0,3,1,0.9414,0.0439,0.1,0,17,1,EU Scholarships at University of Southampton,United Kingdom,"Bachelor, Master",0.3227,68.39,566085.0,genuine
230034.56,85.5,0,21,1,1,0,0,1,4,0,0.7476,0.1554,0.1554,0,19,1,"University of Manchester PhD Scholarships for International Students in UK, 2017-2018",United Kingdom,Phd,0.429,71.15,538460.0,genuine
908546.12,63.74,2,2,0,6,2,1,1,4,0,0.3299,0.3299,0.4123,2,27,0,Be an exchange student for 1-2 semesters,Canada,Not Funded,0.165,64.29,607100.0,fake
251231.48,78.71,0,12,1,0,0,0,0,4,0,0.8829,0.0922,0.1367,0,17,0,Axol Science Scholarship for Graduate or Undergraduate Degree Programs,United Kingdom,"Bachelor, Master, Phd",0.429,71.15,538460.0,genuine
124718.26,66.2,0,14,0,1,0,1,0,4,0,0.7929,0.0,0.036,0,18,1,Illinois Wesleyan University - International Student Scholarships,United States of America,"Bachelor, Master",0.319,68.29,567060.0,genuine
1104936.57,52.02,4,21,0,11,2,3,2,1,3,0.4456,0.2724,0.5581,3,21,0,KU Full-tuition International Excellence Awards in USA,United States of America,Bachelor,0.2497,66.49,585065.0,fake
551702.68,79.08,0,13,0,1,0,0,0,4,0,0.7297,0.0571,0.1372,1,18,1,,,,0.1925,65.0,599950.0,genuine
270421.42,47.21,1,21,0,0,0,0,0,2,2,0.9131,0.0344,0.0557,0,20,1,Scholarship for families want to learn Quran online,United Kingdom,Course,0.1138,62.96,620425.0,genuine
335540.62,58.69,0,14,0,2,0,0,2,4,0,0.7881,0.0949,0.2284,0,22,1,Brock University Emerging Market Entrance International Awards,Canada,Bachelor,0.2329,66.05,589452.5,genuine
409389.08,43.66,2,16,0,5,2,0,1,2,2,0.8277,0.3407,0.4688,2,16,1,Masters Excellence Scholarship,United Kingdom,Master,0.3227,68.39,566085.0,suspicious
381251.7,77.64,1,11,1,1,0,1,0,4,0,0.8764,0.0457,0.1518,0,21,1,Oxford Leo Tong Chen Scholarships for International Students in the UK,United Kingdom,Master,0.3302,68.59,564135.0,genuine
365672.37,65.71,2,17,0,1,0,0,1,4,0,0.9828,0.0,0.1061,0,23,1,,,,0.1925,65.0,599950.0,genuine
346328.14,79.57,0,19,0,0,0,0,0,4,0,0.838,0.0392,0.1155,0,23,1,International Excellence Scholarships at University of Birmingham,United Kingdom,Bachelor,0.2321,66.04,589647.5,genuine
628217.74,85.56,1,12,1,8,1,1,2,2,2,0.95,0.0797,0.0797,4,21,0,International Merit Awards at Culinary Institute of America,United States of America,Course,0.11,62.86,621400.0,fake
346498.01,79.23,1,22,1,8,1,2,1,4,0,0.6763,0.2067,0.2934,4,26,0,,,,0.1925,65.0,599950.0,fake
148150.29,59.94,0,16,0,1,0,0,0,3,1,0.8957,0.0769,0.1567,1,23,0,"Paul Sumerall Memorial Scholarships, Merchants Bank of California",United Kingdom,Master,0.319,68.29,567060.0,genuine
421311.0,75.89,3,14,0,3,0,0,0,4,0,0.9022,0.0027,0.034,2,26,0,University of Exeter Business School Online International Scholarships in UK,United Kingdom,Master,0.3227,68.39,566085.0,genuine
951378.79,46.5,6,2,1,9,3,1,0,0,4,0.0,0.4136,0.513,3,33,1,International Students Support Contest 2022-2023,Europe,"Master, Bachelor, Course",0.3205,68.33,566670.0,fake
282158.13,58.98,1,11,1,0,0,0,0,4,0,0.8722,0.0459,0.0816,0,27,1,International Women in Business Scholarships at Queen Mary University of London,United Kingdom,Bachelor,0.234,66.08,589160.0,genuine
332054.04,72.9,0,9,1,1,0,0,1,4,0,0.7858,0.0706,0.1219,0,16,0,John Dillon Fellowship - Australian Centre for International Agricultural Research (ACIAR),Pakistan,Phd,0.429,71.15,538460.0,genuine
362380.48,76.8,1,13,0,3,1,0,1,4,0,0.8221,0.1246,0.2315,1,16,1,UN-Nippon Fellowship Programme in Ocean Affairs for Coastal Developing Countries,United Kingdom,,0.1925,65.0,599950.0,genuine
401952.71,77.02,1,22,1,1,0,0,1,4,0,0.9705,0.028,0.0869,0,22,1,International Students Support Contest 2022-2023,United States of America,"Master, Bachelor, Course",0.3205,68.33,566670.0,genuine
264839.13,60.65,0,20,1,1,0,1,0,4,0,0.8772,0.0,0.065,0,24,1,Axol Science Scholarship for Graduate or Undergraduate Degree Programs,United States of America,"Bachelor, Master, Phd",0.429,71.15,538460.0,genuine
278084.31,66.91,0,18,1,1,0,0,1,4,0,0.8258,0.0013,0.0013,0,19,1,The Annual IELTS from 6 to 9 Scholarship,Europe,"Master, Bachelor, Phd",0.4298,71.17,538265.0,genuine
50000.0,74.42,0,15,1,1,0,0,0,4,0,1.0,0.0397,0.114,1,22,1,International Foundation Year Scholarship at the University of Leeds in the UK,United Kingdom,Bachelor,0.2333,66.06,589355.0,genuine
99643.17,70.32,0,13,0,5,1,0,2,4,0,0.8331,0.0,0.0,2,21,1,Embry-Riddle Aeronautical University Scholarships,United States of America,"Bachelor, Master",0.319,68.29,567060.0,genuine
541388.15,61.81,3,1,1,5,1,1,1,2,2,0.5687,0.182,0.2608,1,17,1,,,,0.1925,65.0,599950.0,fake
639205.43,74.58,2,22,0,4,2,1,0,1,3,0.6706,0.3218,0.407,1,20,0,BATH University - Sport Scholarship Scheme,United Kingdom,"Bachelor, Master",0.319,68.29,567060.0,fake
